code,product
55N,(百元基金)施羅德中國優勢A1累積(美元)
JL1,駿利亨德森英達美國重點基金B2美元
51J,M＆G北美股息基金A(歐元)
70B,法巴中國股票基金 C (美元)
79U,瀚亞日本動力股票基金AJ(日圓)
86L,NN(L)新興高股息基金Y股(月配)(美元)(本基金之配息來源可能為本金)
78C,(百元基金)貝萊德歐洲基金HEDGED A2(美元)
86K,NN(L)新興高股息基金Y股(美元)
O52,利安資金亞太基金(新加坡幣)
78H,聯博美國成長基金BD月配南非幣避險級別(本基金之配息來源可能為本金)
549,天利(盧森堡)美國選擇基金(歐元避險)(本基金未經本國主管機關核准)
764,聯博全球價值型基金B股(美元)
74W,聯博全球價值型基金BD股美元(本基金之配息來源可能為本金)
L0N,聯博亞洲股票基金AD月配南非幣避險級別(本基金之配息來源可能為本金)
JD0,駿利亨德森英達美國重點基金A2歐元避險
709,富蘭克林坦伯頓全球互利美國價值基金B股
T30,安聯全球新興市場高股息基金(累積類股)(美元)
AD9,柏瑞美國研究增值核心股票基金(美元)
T39,安聯全球新興市場高股息基金(穩定月收類股)(美元)(本基金之配息來源可能為本金)
IN2,晉達歐洲股票基金C收益股份(配息)
IQ3,晉達歐洲股票基金C收益股份(配權)
X08,(百元基金)富蘭克林高成長基金(配權)(美元)(本基金之配息來源可能為本金)
SC1,先機亞太股票基金L類累積股(歐元)
78V,NN(L)亞洲收益基金X股(月配)(美元)(本基金之配息來源可能為本金)
701,施羅德新興亞洲A1累積(歐元)
75H,瀚亞亞洲股票收益基金ANDMC1穩定月配(紐幣避險)(本基金配息來源可能為本金)
Y06,富蘭克林坦伯頓全球全球氣候變遷基金(年配權)
63D,NN(L)氣候與環境永續基金X股(歐元)
66C,(百元基金)NN(L)亞洲收益基金X股(美元)(本基金之配息來源可能為本金)
C23,霸菱香港中國基金(歐元)
797,比利時聯合資產管理公司-全球醫療科技基金
J0L,(百元基金)摩根日本股票基金-JPM-A股累積(美元對沖)
612,新加坡大華國際成長基金(美元)
73I,貝萊德亞太股票收益基金A8穩定月配息(澳幣避險)(本基金配息可能涉及本金)
53G,駿利亨德森環球研究基金A2美元
51M,M＆G全球未來趨勢基金A(歐元)
75F,瀚亞亞洲股票收益基金ADMC1穩定月配(澳幣避險)(本基金配息來源可能為本金)
74R,貝萊德歐洲基金HEDGED A2(紐西蘭幣)
66B,法巴歐洲小型股票基金 C (歐元)
S1S,施羅德環球收益股票U月配固定(C)(澳幣避險)(基金之配息來源可能為本金)
87C,鋒裕匯理基金S.F. - 歐洲研究A2(未核備)
87G,鋒裕匯理基金日本股票 A 美元(未申報生效)
79L,聯博亞洲股票基金BD月配南非幣避險級別(本基金之配息來源可能為本金)
Y51,(百元基金)富蘭克林坦伯頓全球金磚四國基金
62K,匯豐環球投資基金-中國股票
O06,利安資金日本增長基金(美元)
ML3,貝萊德歐洲基金(歐元)
J07,(百元基金)摩根東協基金-累計(美元)
S65,(百元基金)施羅德拉丁美洲A1累積(美元)
52H,富達新興亞洲基金(累積)-配權帳戶-美元
F98,富達新興亞洲基金(累積)-配息帳戶-美元
52F,富達新興亞洲基金-配權帳戶-美元
F96,富達新興亞洲基金-配息帳戶-美元
MX1,(百元基金)貝萊德美國增長型基金
57K,比利時聯合資產管理公司-全球商品及原物料基金
74Q,貝萊德歐洲基金HEDGED A2(澳幣)
S71,施羅德香港股票A1累積(港幣)
619,新加坡大華亞太增長基金(星幣)
V34,瑞銀(盧森堡)策略基金-增長型(美元)
O04,利安資金日本基金(美元)
J59,摩根歐洲策略價值基金-JPM-A股分派(歐元)
833,富達美國基金-配權帳戶-美元
F06,富達美國基金-配息帳戶-美元
J0K,摩根日本股票基金-JPM-A股累計(日圓)
79V,瀚亞日本動力股票基金AA(澳幣避險)
63U,(百元基金)貝萊德亞洲巨龍基金A2(美元)
IQ9,晉達亞洲股票基金C收益股份(配權)
IR1,晉達亞洲股票基金C收益股份(年配息)
78E,(百元基金)施羅德環球股息A基金累積(美元)(本基金之配息來源可能為本金)
65U,(百元基金)施羅德香港股票A1累積(美元)
L28,聯博歐元區股票基金AX股(美元)
84K,NN (L) 亞洲收益基金Y股(月配)(本基金配息來源可能為本金)
66G,KBC全球金融基金
L0J,聯博全球價值型基金AD股澳幣避險(本基金之配息來源可能為本金)
L68,聯博歐元區股票基金A股(美元)
70H,法巴俄羅斯股票基金 C (美元)
81D,富達全球聚焦基金(累積)-配權帳戶-(歐元避險)
F1R,富達全球聚焦基金(累積)-配息帳戶-(歐元避險)
85B,法巴永續美國價值多元因子股票基金/年配 (美元)
V05,瑞士銀行歐洲機會基金(歐元)
557,首域盈信星馬增長基金
607,新加坡大華日本成長基金(美元)
85R,摩根環球股息基金-JPM-A股每月派息(美元對沖)  (本基金之配息來源可能為本金)
J65,摩根歐元區股票基金-JPM-A股分派(歐元)
L1G,聯博新興市場多元收益基金 AD月配南非幣避險級別(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)
78F,施羅德環球股息基金AX月配固定(美元)(本基金之配息來源可能為本金)
83H,路博邁投資基金-NB新興市場股票基金T累積類股(南非幣)
784,駿利亨德森遠見日本機會基金
S38,施羅德義大利
J0Z,(百元基金)摩根日本(日圓)基金-累積(美元對沖)
E72,法盛新興亞洲股票基金R/A(美元)
J74,摩根環球可換股證券基金-JPM-A股分派(歐元對沖)(本基金有相當比重投資於非投資等級之高風險債券)
J62,摩根環球天然資源基金-JPM-A股分派(歐元)(本基金之配息來源可能為本金)
MC2,(百元基金)貝萊德太平洋股票基金(美元)
T32,安聯中國股票基金-A(配息類股)(美元)(本基金之配息來源可能為本金)
MB9,(百元基金)貝萊德歐洲特別時機基金A2(美元)
52Y,貝萊德環球動力股票基金(歐元)
M18,景順亞洲機遇股票基金C(美元)
700,(百元基金)施羅德日本小型公司A1累積(美元)
A42,安本標準拉丁美洲股票基金 A 累積 美元
T38,安聯收益成長基金-AM(穩定月收類股)(南非幣避險)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)
53H,駿利亨德森環球研究基金A2歐元避險
L02,聯博美國成長基金
L0H,聯博美國成長基金AD股美元(本基金之配息來源可能為本金)
866,富達日本潛力優勢基金-配權帳戶-日圓
F71,富達日本潛力優勢基金-配息帳戶-日圓
57Q,富蘭克林坦伯頓全球金磚四國基金B股
S91,施羅德歐洲價值股票A1累積(歐元)基金
Y35,(百元基金)富蘭克林坦伯頓全球互利歐洲基金(美元)
87H,鋒裕匯理基金亞洲聚焦股票 A 歐元(未申報生效)
Y62,(百元基金)富蘭克林坦伯頓全球互利全球領航基金(美元)
777,(百元基金)貝萊德日本靈活股票基金A2(美元)
58C,百達-日本精選-R 日圓
76B,聯博全球價值型基金BD股澳幣避險(本基金之配息來源可能為本金)
845,富達拉丁美洲基金-配權帳戶-美元
F26,富達拉丁美洲基金(配息帳戶)(美元)
520,天利(盧森堡)全球焦點基金(美元)(本基金未經本國主管機關核准)
JC5,駿利亨德森美國策略價值基金A2美元
MB0,(百元基金)貝萊德世界能源基金(美元)
C14,霸菱歐寶基金(美元)
J01,摩根日本(日圓)基金
SB6,先機北美股票基金L類累積股(歐元)
D04,安聯全球股票基金
S54,施羅德義大利股票A1累積(歐元)
74H,貝萊德亞洲巨龍基金HEDGED A2(澳幣)
71M,富達全球消費行業基金(累積)-配權帳戶-美元
F0N,富達全球消費行業基金(累積)-配息帳戶-美元
58G,百達-保安-R 美元
L41,聯博歐洲股票基金(美元)
IN1,晉達美國股票基金C收益股份(配息)
IQ0,晉達美國股票基金C收益股份(配權)
M61,景順亞洲機遇股票基金A(美元)
53O,百達-水資源-R 美元
M93,景順亞洲機遇股票基金A(半年配)(美元)
J1I,摩根歐洲動力基金-JPM-A股分派(歐元)(本基金之配息來源可能為本金)
J0Y,(百元基金)摩根歐洲動力基金-JPM-A股累計(美元對沖)
L1Y,聯博新興市場多元收益基金ED月配南非幣避險級別(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)
85L,摩根環球股息基金-JPM-F股每月派息(美元對沖)(本基金之配息來源可能為本金)
M81,景順亞洲富強基金A(美元)
782,駿利亨德森遠見歐元領域基金
83K,路博邁投資基金-NB新興市場股票基金C2累積類股(南非幣)
L36,聯博全球複合型股票基金(歐元)
N50,路博邁投資基金 - NB新興市場股票基金E累積類股(南非幣)
J1R,(百元基金)摩根拉丁美洲基金-JPM-A股分派(美元)(本基金之配息來源可能為本金)
T09,安聯泰國股票基金(本基金之配息來源可能為本金)
60J,全盛全球股票基金A1
C22,霸菱澳洲基金(歐元)
620,新加坡大華全球金融基金(星幣)
78J,施羅德環球股息基金A累積(歐元對沖) (本基金之配息來源可能為本金)
C43,霸菱歐洲精選信託基金
L1N,聯博美國成長基金ED月配級別美元(本基金之配息來源可能為本金)
74X,聯博美國成長基金BD股美元(本基金之配息來源可能為本金)
MB7,貝萊德美國靈活股票基金(歐元)
799,比利時聯合資產管理公司-全球水資源基金
589,聯博美國成長基金B股(美元)
A38,安本標準中國股票基金 A 累積美元
ML8,(百元基金)貝萊德英國基金(美元)
704,匯豐環球投資基金-歐元區股票
L76,聯博新興市場價值基金A股美元
73D,富達日本小型企業基金(累積)-配權帳戶-美元避險
F0Y,富達日本小型企業基金(累積)-配息帳戶-美元避險
88H,富達投研策略環球基金-配權帳戶-美元
F1Z,富達投研策略環球基金-配息帳戶-美元
Y41,(百元基金)富蘭克林坦伯頓全球東歐基金(美元)
838,富達義大利基金-配權帳戶-歐元
F11,富達義大利基金-配息帳戶-歐元
O09,利安資金馬來西亞基金(新加坡幣)
MC1,貝萊德新興市場基金(歐元)
60A,全盛美國密集成長基金A1
C12,霸菱全球新興市場基金(美元)
A33,安本標準世界股票基金 A 累積 美元
843,富達全球主題機會基金-配權帳戶-美元
F23,富達全球主題機會基金(配息帳戶)(美元)
71Y,NN(L)美國高股息基金X股(月配)(南非幣對沖)(本基金之配息來源可能為本金)
57U,施羅德新興市場股債優勢A1累積(歐元)
77A,貝萊德全球股票收益基金A8穩定月配息股份(南非幣避險)(本基金配息可能涉及本金)
A49,安本標準日本小型公司基金 A 累積 美元避險
J12,(百元基金)摩根泰國基金
710,富蘭克林坦伯頓全球互利歐洲基金B股(美元)
MS3,(百元基金)貝萊德日本特別時機基金(美元)
555,盈信世界領先可持續發展基金
59V,(百元基金)瀚亞大中華股票基金A
L81,聯博亞洲股票基金AD股美元(本基金之配息來源可能為本金)
89H,施羅德新興市場股債收息A月配固定(C)(南非幣避險)(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)
72A,NN(L)環球高股息基金X股(月配)(美元)(本基金之配息來源可能為本金)
66F,富蘭克林坦伯頓全球互利全球領航基金B股
L59,聯博美國成長基金A股(歐元避險)
L78,聯博亞洲股票基金A股美元(本基金之配息來源可能為本金)
58A,百達-家族企業-R 歐元
A07,安本標準美國焦點股票基金A 累積 美元
JK7,駿利亨德森美國策略價值基金B2美元
61J,(百元基金)施羅德金磚四國A1累積(美元)
V55,瑞銀(盧森堡)大中華股票基金(美元)
JC6,駿利亨德森美國策略價值基金A2歐元避險
78G,施羅德環球股息基金A月配固定(C)(澳幣對沖)(本基金之配息來源可能為本金)
842,富達日本小型企業基金-配權帳戶-日圓
F22,富達日本小型企業基金-配息帳戶-日圓
546,天利(盧森堡)全球焦點基金(歐元避險)(本基金未經本國主管機關核准)
71U,富達美國基金(累積)-配權帳戶-澳幣避險
F0S,富達美國基金(累積)-配息帳戶-澳幣避險
83F,(百元基金)路博邁投資基金-NB新興市場股票基金T累積類股(美元)
78B,(百元基金)貝萊德日本靈活股票基金HEDGED A2(美元)
SB5,先機美國入息基金L類累積股(歐元)(本基金之配息來源可能為本金)
79O,瀚亞中國股票基金AZDMC1穩定月配(南非幣避險)(本基金配息來源可能為本金)
L1R,聯博美國成長基金AD月配澳幣避險級別(本基金之配息來源可能為本金)
51R,M＆G泛歐基金A(歐元)
HS4,匯豐環球投資基金-歐洲股票基金
J0O,摩根歐洲動力基金-JPM-A股累計(澳幣對沖)
60D,全盛美國價值基金A1
624,紐約梅隆環球股票投資基金(歐元)
65Z,(百元基金)NN(L)大中華股票基金X股(美元)
74T,(百元基金)貝萊德歐洲價值型基金HEDGED A2(美元)
77D,鋒裕匯理長鷹多重資產基金 FU-MD (月配息)(美元)(本基金配息來源可能為本金)
S57,施羅德日本小型公司A1累積(日圓)
59Z,富達大中華基金-配權帳戶-美元
F15,富達大中華基金(配息帳戶)(美元)
X15,(百元基金)富蘭克林坦伯頓外國基金(配權)(美元)(本基金之配息來源可能為本金)
75B,NN(L)歐元高股息基金X股(月配)(美元對沖)(本基金之配息來源可能為本金)
77W,NN(L)美國高股息基金Y股(月配)(南非幣對沖)(本基金配息來源可能為本金)
864,富達美國多元基金-配權帳戶-美元
F69,富達美國多元基金(配息帳戶)(美元)
A48,安本標準日本小型公司基金 A 累積 日圓
87J,鋒裕匯理基金新興世界股票 A 歐元(未申報生效)
61H,(百元基金)NN (L) 永續智慧經濟X股基金(美元)
RU2,(百元基金)羅素多元資產70基金B類股
534,天利(盧森堡)北美基金(歐元)(本基金未經本國主管機關核准)
Y29,(百元基金)富蘭克林坦伯頓全球全球股票收益基金(穩定月配權)(美元)(本基金之配息來源可能為本金)
Y68,富蘭克林坦伯頓全球全球股票收益基金(穩定月配息)(本基金之配息來源可能為本金)
M44,景順歐洲動力基金A(年配)(歐元)
T41,安聯全球新興市場高股息基金(穩定月收類股)(南非幣避險)(本基金之配息來源可能為本金)
50L,富蘭克林坦伯頓全球東歐基金B股
858,富達全球金融服務基金-配權帳戶-歐元
F57,富達全球金融服務基金-配息帳戶-歐元
779,貝萊德日本靈活股票基金A2(日圓)
O13,利安資金泰國基金(新加坡幣)
